<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
TXT,D,20150730,000000,17.1855,17.3062,17.1855,17.3062,1190.7487048092119,0
TXT,D,20150731,000000,17.1855,17.3996,17.1855,17.3996,1145.660487935631,0
TXT,D,20150803,000000,17.3996,17.4162,17.1855,17.4162,2121.6039685077544,0
TXT,D,20150804,000000,17.4773,17.4841,17.1855,17.4841,14658.999289091804,0
TXT,D,20150805,000000,16.2971,17.4841,16.2971,17.4841,1202.678703340403,0
TXT,D,20150806,000000,17.7676,17.7781,17.0686,17.1567,1239.806337784784,0
TXT,D,20150807,000000,17.1855,17.1855,17.009,17.1855,18179.490742617032,0
TXT,D,20150810,000000,17.245,17.4773,17.1855,17.4773,1253.0739751667834,0
TXT,D,20150811,000000,17.9575,18.1883,17.6205,18.1883,21648.325411253332,0
TXT,D,20150812,000000,18.1952,18.1952,18.0331,18.1357,745.2149164541138,0
TXT,D,20150813,000000,18.2828,18.2828,18.0761,18.2766,1905.4611054198572,0
TXT,D,20150814,000000,18.2828,18.2828,18.0467,18.1952,2408.021809269814,0
TXT,D,20150817,000000,18.2888,18.6674,18.0761,18.5913,13201.62544846745,0
TXT,D,20150818,000000,18.6078,18.9593,18.4313,18.9593,26663.27483939687,0
TXT,D,20150819,000000,18.9532,19.5589,18.8695,19.4388,16762.02856526476,0
TXT,D,20150820,000000,19.5589,19.5589,19.3505,19.4977,2417.309155437213,0
TXT,D,20150821,000000,19.4698,19.4698,18.6078,18.6674,2166.692185381335,0
TXT,D,20150824,000000,17.7781,17.7781,16.0006,16.6522,22995.53436115666,0
TXT,D,20150825,000000,16.6522,18.0097,16.6522,17.7781,3560.3269910090526,0
TXT,D,20150826,000000,18.0526,18.0526,17.1855,17.4841,3138.6553747388584,0
TXT,D,20150827,000000,17.5421,18.3437,17.5421,18.3371,1172.1848875870212,0
TXT,D,20150828,000000,18.3371,18.3437,17.6078,18.3295,2373.5477023018325,0
TXT,D,20150831,000000,18.3724,18.3724,17.5421,18.1047,1262.3504462215747,0
TXT,D,20150901,000000,18.1952,18.1952,17.5014,18.0467,2689.132595079074,0
TXT,D,20150902,000000,18.1952,18.9639,17.9575,18.533,15710.513927178281,0
TXT,D,20150903,000000,18.7564,18.9532,18.3724,18.6674,1298.1513169277562,0
TXT,D,20150904,000000,18.9639,18.9639,18.0815,18.6078,7239.986592667841,0
TXT,D,20150907,000000,17.898,18.6983,17.898,18.6983,1015.720292447861,0
TXT,D,20150908,000000,18.6983,18.6983,17.9103,18.0467,4590.62428439694,0
TXT,D,20150909,000000,18.6629,18.6629,18.0467,18.23,1022.3508486050782,0
TXT,D,20150910,000000,18.533,18.6629,18.3951,18.3951,78240.9976596666,0
TXT,D,20150911,000000,18.6674,18.6674,18.0761,18.6674,86889.21345908236,0
TXT,D,20150914,000000,18.6674,18.6983,18.4019,18.6674,1672.092063960578,0
TXT,D,20150915,000000,18.6674,18.6674,18.1047,18.6629,2953.006327404343,0
TXT,D,20150916,000000,18.6629,18.6629,18.4923,18.6078,1027.6546410240956,0
TXT,D,20150917,000000,18.6552,18.6552,18.3128,18.3128,2564.492929476539,0
TXT,D,20150918,000000,18.3128,18.3295,18.3128,18.3128,555.5964530176071,0
TXT,D,20150921,000000,18.5505,18.7222,18.5505,18.7222,3776.4589789843417,0
TXT,D,20150922,000000,18.727,18.7934,18.2118,18.787,3366.728236357946,0
TXT,D,20150923,000000,18.787,18.787,17.9575,18.3724,2483.6038418967764,0
TXT,D,20150924,000000,18.3724,18.3724,18.0761,18.3724,628.5260456794307,0
TXT,D,20150925,000000,18.3724,18.6396,18.0625,18.6396,1577.9462141114245,0
TXT,D,20150928,000000,18.6674,18.6674,17.8436,17.9458,5127.659095214878,0
TXT,D,20150929,000000,17.7842,18.3664,17.6598,18.3604,1369.763933452727,0
TXT,D,20150930,000000,18.6552,18.6629,17.898,18.6078,438.90758224292415,0
TXT,D,20151001,000000,18.6552,18.6674,18.224,18.2828,2096.406332594564,0
TXT,D,20151002,000000,18.6078,18.6674,18.3437,18.3437,1698.60558849936,0
TXT,D,20151005,000000,18.84,20.2621,18.84,20.2621,329474.5866004296,0
TXT,D,20151006,000000,20.239,20.7133,20.1439,20.6839,22874.929362331768,0
TXT,D,20151007,000000,20.7421,21.3356,20.4464,21.0445,54752.05943947607,0
TXT,D,20151008,000000,21.0565,21.895,21.0398,21.3356,7835.366382628749,0
TXT,D,20151009,000000,21.6144,21.8083,21.2163,21.7563,214695.3855997459,0
TXT,D,20151012,000000,21.7503,21.7503,21.0398,21.3356,4042.9862387860103,0
TXT,D,20151013,000000,21.2766,21.2766,19.8831,20.4464,177709.12761927108,0
TXT,D,20151014,000000,20.4756,21.0398,19.9841,20.6537,21070.20442500163,0
TXT,D,20151015,000000,21.0398,21.2225,20.7421,21.2225,3182.405952761631,0
TXT,D,20151016,000000,21.2225,21.631,21.2163,21.2163,4511.072835667985,0
TXT,D,20151019,000000,21.454,21.5135,21.0398,21.1583,4347.96789677026,0
TXT,D,20151020,000000,21.2163,21.2465,21.0398,21.2163,893.7276292541609,0
TXT,D,20151021,000000,20.9917,21.3356,20.9917,21.0973,8701.253723605929,0
TXT,D,20151022,000000,21.0973,21.0973,20.3988,20.6839,5772.09651815136,0
TXT,D,20151023,000000,20.4171,20.7421,20.4171,20.7421,1835.1861277456942,0
TXT,D,20151026,000000,20.7315,21.3356,20.4507,21.3046,5753.53270092917,0
TXT,D,20151027,000000,21.3183,21.3356,21.0973,21.2766,7043.745185652942,0
TXT,D,20151028,000000,21.3183,21.3183,20.4576,20.7421,9716.967490986224,0
TXT,D,20151029,000000,20.7421,20.7421,20.2978,20.2978,10797.660056200495,0
TXT,D,20151030,000000,20.1786,20.7315,20.1786,20.3868,11662.144507651215,0
TXT,D,20151102,000000,20.6839,20.6839,20.3634,20.6249,3357.4408901905467,0
TXT,D,20151103,000000,20.767,21.8989,20.767,21.8054,26631.410759454855,0
TXT,D,20151104,000000,21.8385,21.8385,21.631,21.8083,9203.803552343279,0
TXT,D,20151105,000000,21.8083,21.8324,21.3422,21.7503,3287.1659125163837,0
TXT,D,20151106,000000,21.7503,22.223,21.3422,22.0528,13619.33852374826,0
TXT,D,20151109,000000,22.1952,22.4486,22.0587,22.1054,33624.869424407494,0
TXT,D,20151110,000000,22.223,22.4856,21.8678,22.401,10826.837983328285,0
TXT,D,20151112,000000,22.4547,22.4856,22.223,22.4856,3417.1126330717184,0
TXT,D,20151113,000000,22.4547,22.4547,21.6922,21.6922,4015.1459505090284,0
TXT,D,20151116,000000,21.6922,21.8635,21.0973,21.8558,6657.87444008893,0
TXT,D,20151117,000000,21.8558,22.165,21.631,22.165,3031.241887507706,0
TXT,D,20151118,000000,22.2479,22.2842,22.1952,22.2842,3806.963669850331,0
TXT,D,20151119,000000,22.4547,22.9538,22.3855,22.9352,27225.518161240605,0
TXT,D,20151120,000000,23.0534,23.5278,22.5202,23.3512,29115.068976914674,0
TXT,D,20151123,000000,23.5889,23.5889,22.9352,23.1674,9425.253470383974,0
TXT,D,20151124,000000,23.5889,23.6938,22.5806,22.8521,7929.512232477904,0
TXT,D,20151125,000000,23.1138,23.6462,23.1138,23.5746,11438.117187922377,0
TXT,D,20151126,000000,23.5746,23.6462,23.1304,23.5889,4382.442003738242,0
TXT,D,20151127,000000,23.5889,23.5889,23.1138,23.3799,4752.402459556463,0
TXT,D,20151130,000000,23.6411,23.6411,23.2911,23.2911,6709.585600540902,0
TXT,D,20151201,000000,23.1725,23.5813,23.1725,23.5746,2512.781769024566,0
TXT,D,20151202,000000,23.6462,24.2878,23.5889,23.8838,189721.77700628448,0
TXT,D,20151203,000000,24.1802,24.2162,23.1138,23.2305,76877.80229422922,0
TXT,D,20151204,000000,23.1138,23.4094,22.5262,22.7586,8912.078656628419,0
TXT,D,20151207,000000,22.9352,23.564,22.9352,22.9954,5551.984238961472,0
TXT,D,20151208,000000,23.0534,23.5813,23.0534,23.2305,46325.26093276319,0
TXT,D,20151209,000000,23.2911,23.8656,22.9954,23.4758,54876.68822996601,0
TXT,D,20151210,000000,23.8257,23.8369,23.6115,23.7065,21580.68221083035,0
TXT,D,20151211,000000,23.7125,23.8838,22.5202,22.5202,9040.70948855816,0
TXT,D,20151214,000000,22.5202,22.8151,21.1877,21.3356,23998.002241380178,0
TXT,D,20151215,000000,21.3356,21.8635,20.208,20.7478,20591.48196798884,0
TXT,D,20151216,000000,20.8906,21.7449,20.8906,21.5135,20193.67034878103,0
TXT,D,20151217,000000,21.9275,22.6387,21.9275,22.3906,9311.206164461822,0
TXT,D,20151218,000000,22.3724,22.8882,21.5732,21.9275,5444.581626842927,0
TXT,D,20151221,000000,22.223,22.4614,22.1771,22.2298,38393.17129859714,0
TXT,D,20151222,000000,22.401,22.5202,21.5135,22.5202,52834.66833552503,0
TXT,D,20151223,000000,22.7586,23.1138,22.6387,23.1138,4471.291673747204,0
TXT,D,20151228,000000,23.4035,23.4094,22.7058,23.4094,6896.550536501009,0
TXT,D,20151229,000000,23.1138,23.6462,23.1138,23.3212,41225.485626275724,0
TXT,D,20151230,000000,23.1182,23.4094,22.432,23.1138,21141.76266596356,0
TXT,D,20160104,000000,22.5202,22.6802,21.9275,22.5202,44222.23165659024,0
TXT,D,20160105,000000,22.5202,23.2253,22.5081,23.1966,6187.145190843164,0
TXT,D,20160107,000000,22.5081,23.0534,22.165,23.0534,8580.583474105386,0
TXT,D,20160108,000000,23.107,23.3445,22.5262,23.2842,8329.966504049507,0
TXT,D,20160111,000000,23.5889,23.7065,23.2789,23.4569,4084.0941644449913,0
TXT,D,20160112,000000,23.4569,23.5889,23.1138,23.4094,2675.875832809683,0
TXT,D,20160113,000000,23.6772,23.6772,22.6454,22.6454,6172.5507897229645,0
TXT,D,20160114,000000,22.8151,23.2305,22.6687,23.1966,36561.91108650301,0
TXT,D,20160115,000000,23.1966,23.1966,22.966,23.0829,27055.757653426663,0
TXT,D,20160118,000000,22.6636,23.0534,22.5806,22.6687,37999.27471992828,0
TXT,D,20160119,000000,22.7586,23.1138,22.6998,23.0482,69937.52292993064,0
TXT,D,20160120,000000,23.0195,23.0195,21.3356,22.0777,27665.74271962038,0
TXT,D,20160121,000000,22.3438,22.3438,21.4056,21.8264,6368.803071850471,0
TXT,D,20160122,000000,21.9275,22.4614,21.8083,22.1054,28786.205571642822,0
TXT,D,20160125,000000,22.3438,22.6454,22.1168,22.6454,7022.5278409543525,0
TXT,D,20160126,000000,22.2353,22.7879,21.6975,21.9275,4725.878059905074,0
TXT,D,20160127,000000,21.7503,22.432,21.7503,21.9275,5365.019303001365,0
TXT,D,20160128,000000,21.9275,22.3724,21.8083,22.1054,2226.3639282625068,0
TXT,D,20160129,000000,22.2842,22.7459,22.2842,22.6093,5451.204570421319,0
TXT,D,20160201,000000,22.8114,23.0422,22.5386,23.0195,2547.255875992548,0
TXT,D,20160202,000000,22.6998,22.6998,22.6093,22.6998,41257.34970621774,0
TXT,D,20160203,000000,23.0534,23.0534,22.2556,22.5202,3734.02428958716,0
TXT,D,20160204,000000,22.5262,22.7526,22.2556,22.6687,8268.967997430134,0
TXT,D,20160205,000000,22.6687,23.0285,22.223,22.6687,13260.024803173463,0
TXT,D,20160208,000000,22.6636,22.6636,21.8083,21.8083,3501.9820118660805,0
TXT,D,20160209,000000,21.8054,21.8054,20.3566,20.3868,37528.59984624555,0
TXT,D,20160210,000000,20.7359,20.8543,20.4464,20.6839,14534.261747475797,0
TXT,D,20160211,000000,21.2163,21.2163,20.239,20.6485,3215.5641711040207,0
TXT,D,20160212,000000,21.322,21.322,20.8604,20.8604,7449.495637064737,0
TXT,D,20160215,000000,21.3281,21.6922,21.0398,21.3838,6506.710374835004,0
TXT,D,20160216,000000,21.3838,21.9153,20.7421,21.9153,61036.02575787001,0
TXT,D,20160217,000000,21.8678,21.8678,21.3356,21.631,20978.7447279667,0
TXT,D,20160218,000000,21.7322,21.7322,21.3717,21.3717,3235.4547520644114,0
TXT,D,20160219,000000,21.3356,21.3474,20.8747,21.3281,6573.005061294567,0
TXT,D,20160222,000000,21.3281,21.8054,20.7421,20.8364,14711.96108749372,0
TXT,D,20160223,000000,21.5669,21.5669,21.0398,21.2465,6032.000834374638,0
TXT,D,20160224,000000,21.3046,21.3046,20.5354,20.7133,10832.145038281082,0
TXT,D,20160225,000000,21.2112,21.2112,20.4756,20.7421,7358.003314691984,0
TXT,D,20160226,000000,20.6839,21.1583,20.5301,20.8604,7039.764894438342,0
TXT,D,20160229,000000,20.8679,21.5135,20.8679,21.0157,33008.25053952278,0
TXT,D,20160301,000000,21.4899,21.4899,20.8121,20.8319,5016.276191881734,0
TXT,D,20160302,000000,21.3838,22.2842,20.8196,20.8196,104140.51334058985,0
TXT,D,20160303,000000,20.9344,21.7804,20.9344,21.2766,38194.265488993246,0
TXT,D,20160304,000000,21.7503,21.7503,20.9917,21.0098,76391.14100501244,0
TXT,D,20160307,000000,21.1402,21.484,21.0746,21.1877,16621.413359240785,0
TXT,D,20160308,000000,21.5617,21.5617,21.0882,21.1583,127771.69803369557,0
TXT,D,20160309,000000,21.5421,21.5541,21.092,21.1508,38589.358330049,0
TXT,D,20160310,000000,21.0973,21.2163,21.0398,21.1877,13421.737727657339,0
TXT,D,20160311,000000,21.3356,21.5073,20.938,21.1809,9109.657702494125,0
TXT,D,20160314,000000,21.5073,21.5073,21.1809,21.2699,10771.14653166171,0
TXT,D,20160315,000000,21.2766,21.2766,20.8196,20.9154,18263.01160744798,0
TXT,D,20160316,000000,21.1809,21.3952,20.8023,21.3952,8790.092518502284,0
TXT,D,20160317,000000,21.3717,22.223,21.3717,22.1892,46349.186180501216,0
TXT,D,20160318,000000,22.291,22.8754,22.291,22.5202,118810.605244542,0
TXT,D,20160321,000000,22.7586,23.3369,21.2766,21.8678,40138.19186770829,0
TXT,D,20160322,000000,21.8678,21.9275,21.6922,21.8083,10116.094998819628,0
TXT,D,20160323,000000,21.8144,21.9275,21.454,21.4599,3653.146077120006,0
TXT,D,20160324,000000,21.454,21.9275,21.2766,21.8678,10267.259064073554,0
TXT,D,20160329,000000,22.1054,22.223,21.454,21.8989,4493.824907071386,0
TXT,D,20160330,000000,21.8678,21.8678,21.5135,21.6922,4186.2005967233445,0
TXT,D,20160331,000000,22.0173,22.0173,21.4706,21.6922,34137.957237262184,0
TXT,D,20160401,000000,21.6922,21.6922,21.2766,21.3641,9250.21853295506,0
TXT,D,20160404,000000,22.0173,22.6522,21.9275,22.223,56652.26786550617,0
TXT,D,20160405,000000,22.2298,22.7459,21.9275,21.987,11884.975564993154,0
TXT,D,20160406,000000,22.1952,22.5202,22.1892,22.5127,8002.440737628466,0
TXT,D,20160407,000000,22.6093,22.7207,22.4614,22.5127,3321.6400194843654,0
TXT,D,20160408,000000,22.5202,22.8703,22.5202,22.7586,16466.33425344791,0
TXT,D,20160411,000000,22.7879,25.0203,22.7879,23.5889,71933.10609353463,0
TXT,D,20160412,000000,23.7065,24.8264,23.7065,24.8264,29618.912944052394,0
TXT,D,20160413,000000,24.8913,24.8913,24.0559,24.2328,42418.920483899165,0
TXT,D,20160414,000000,24.5292,24.5292,23.7065,23.9963,7693.478788429617,0
TXT,D,20160415,000000,23.9963,23.9963,23.4094,23.9132,8666.76874152534,0
TXT,D,20160418,000000,23.9356,23.9356,23.1898,23.4855,6695.002074533311,0
TXT,D,20160419,000000,23.2608,23.9356,23.2608,23.7655,7436.238874795346,0
TXT,D,20160420,000000,23.8838,23.8838,23.4983,23.7065,2056.6251706737826,0
TXT,D,20160421,000000,23.8257,23.8257,23.4983,23.5889,1967.786375777429,0
TXT,D,20160422,000000,23.6176,24.0616,23.6176,24.0616,6155.3137362389725,0
TXT,D,20160425,000000,24.168,24.7669,23.6462,24.5655,9275.40529375564,0
TXT,D,20160426,000000,24.5949,24.8324,24.4946,24.7669,30531.226140753963,0
TXT,D,20160427,000000,24.7148,24.7728,24.5897,24.5897,1135.0572531426399,0
TXT,D,20160428,000000,24.7601,24.7601,23.7655,24.1158,3025.945707667514,0
TXT,D,20160429,000000,24.0021,24.708,23.8318,24.708,2898.6416394759713,0
TXT,D,20160502,000000,24.5949,24.7669,24.2976,24.5949,1426.7821488574994,0
TXT,D,20160504,000000,24.5949,24.7533,24.3113,24.5897,5300.040505167393,0
TXT,D,20160505,000000,24.3113,24.5897,23.7292,23.7292,3662.422548174797,0
TXT,D,20160506,000000,23.8838,23.8838,23.3037,23.8838,10560.310723526614,0
TXT,D,20160509,000000,23.8838,23.8838,23.7065,23.8589,2536.641766086949,0
TXT,D,20160510,000000,23.8656,23.8838,23.4516,23.5889,6367.47630811227,0
TXT,D,20160511,000000,23.7238,23.8838,23.6462,23.8785,2244.9277454846974,0
TXT,D,20160512,000000,23.8838,23.8838,23.5278,23.5571,3627.9484412068155,0
TXT,D,20160513,000000,23.202,23.202,22.0777,22.2842,44124.13814086431,0
TXT,D,20160516,000000,22.401,22.9538,22.401,22.8754,8754.2916477961,0
TXT,D,20160517,000000,23.184,23.8838,23.1138,23.8785,51430.47379555475,0
TXT,D,20160518,000000,23.8257,23.8838,23.4094,23.8257,10215.547903621582,0
TXT,D,20160519,000000,23.8196,23.8196,23.2911,23.2911,1904.1343416816574,0
TXT,D,20160520,000000,23.2668,23.8015,23.2668,23.8015,708.0872820097323,0
TXT,D,20160523,000000,23.8015,23.8015,22.9056,23.5097,2979.5307270557337,0
TXT,D,20160524,000000,23.5278,23.7472,23.5278,23.7065,4243.218812128116,0
TXT,D,20160525,000000,23.7472,23.8015,23.5278,23.8015,3935.583626667466,0
TXT,D,20160527,000000,23.8015,24.0616,23.7065,24.0616,3474.130848476491,0
TXT,D,20160530,000000,24.0021,24.0911,23.7125,23.9356,3795.022796206532,0
TXT,D,20160531,000000,23.788,24.4178,23.788,24.2389,17283.163961449514,0
TXT,D,20160601,000000,24.2976,24.5594,23.1363,23.9192,14681.51077219077,0
TXT,D,20160602,000000,23.202,24.2908,23.202,24.2908,7893.711361771723,0
TXT,D,20160603,000000,24.2908,25.7201,24.2908,25.2171,33661.953558401445,0
TXT,D,20160606,000000,25.7796,25.7796,25.4239,25.6258,166082.54472984868,0
TXT,D,20160607,000000,25.7503,25.7503,25.1868,25.5368,8287.531814652328,0
TXT,D,20160608,000000,25.5301,25.5301,25.2005,25.2005,905.6619778303952,0
TXT,D,20160609,000000,25.1936,25.4825,24.9389,24.9449,1554.0753419364341,0
TXT,D,20160610,000000,25.4124,25.4239,24.5949,25.1868,6445.711868215632,0
TXT,D,20160613,000000,25.0615,25.7201,24.5949,24.6001,10183.727324129999,0
TXT,D,20160614,000000,24.6001,25.3649,24.5949,24.5949,2426.585626492005,0
TXT,D,20160615,000000,24.7728,24.8205,24.7148,24.7148,2223.7104007861067,0
TXT,D,20160616,000000,24.5949,24.5949,24.0021,24.0021,3866.6245376188945,0
TXT,D,20160617,000000,24.0021,24.8264,24.0021,24.8264,2772.675210135236,0
TXT,D,20160620,000000,24.8264,26.3323,24.5949,26.3135,60473.78243602627,0
TXT,D,20160621,000000,26.3371,26.3371,25.6929,26.0708,8107.200697383219,0
TXT,D,20160622,000000,26.0708,26.3371,25.7796,25.7796,5359.712248048565,0
TXT,D,20160623,000000,25.7872,26.3371,25.7872,26.1371,2933.1157464439525,0
TXT,D,20160624,000000,24.8913,25.4825,24.0489,24.8324,90124.66821114675,0
TXT,D,20160627,000000,24.868,25.4427,24.2389,24.2976,15214.50004111846,0
TXT,D,20160628,000000,24.1802,25.7503,24.1802,25.1868,31385.139982749515,0
TXT,D,20160629,000000,26.2539,26.9652,26.0751,26.907,161281.1825133301,0
TXT,D,20160630,000000,27.2623,27.8536,27.2623,27.8309,26673.932449752898,0
TXT,D,20160701,000000,27.7954,28.2691,27.7421,28.1506,11045.5256227665,0
TXT,D,20160704,000000,27.8597,28.4169,27.297,27.5572,12954.977894513562,0
TXT,D,20160705,000000,28.092,28.092,25.6439,25.9229,59515.14125961379,0
TXT,D,20160706,000000,26.2442,26.84,26.0127,26.0127,20714.805744965783,0
TXT,D,20160707,000000,26.0127,26.5443,25.9638,26.0127,17035.10264285656,0
TXT,D,20160708,000000,26.0172,26.3723,25.9756,25.9756,8180.129202533782,0
TXT,D,20160711,000000,26.2782,26.6681,25.7796,26.6227,15687.893692953234,0
TXT,D,20160712,000000,26.2058,26.9063,26.159,26.7879,13391.28741235439,0
TXT,D,20160713,000000,26.7171,26.9765,26.0882,26.6402,12539.983597384802,0
TXT,D,20160714,000000,26.7879,26.8769,26.5799,26.6681,4873.072709057007,0
TXT,D,20160715,000000,26.7291,26.7751,26.4917,26.6159,4820.023909754227,0
TXT,D,20160718,000000,26.6402,26.9235,26.5799,26.7879,15983.588004770085,0
TXT,D,20160719,000000,26.9658,27.0828,26.7691,26.7879,14157.765348980049,0
TXT,D,20160720,000000,26.9658,26.9658,26.8355,26.9658,6844.839376049036,0
TXT,D,20160721,000000,27.2555,27.2623,27.0534,27.2623,14132.535087729033,0
TXT,D,20160722,000000,27.4101,27.9659,27.3913,27.5572,103220.2613116843,0
TXT,D,20160725,000000,27.8597,28.4463,27.8536,28.1748,28572.727111143933,0
TXT,D,20160726,000000,28.914,28.914,28.2908,28.4359,21928.142058662215,0
TXT,D,20160727,000000,28.6543,28.6786,28.4359,28.6786,3833.477194389113,0
TXT,D,20160728,000000,28.7381,28.7381,28.254,28.4409,5684.584486993206,0
TXT,D,20160729,000000,28.4719,28.6477,28.3145,28.5624,7584.749412572872,0
TXT,D,20160801,000000,28.806,29.6242,28.7442,29.0964,20952.209453202704,0
TXT,D,20160802,000000,29.0964,29.5693,27.8951,28.3799,35633.720225393474,0
TXT,D,20160803,000000,28.5014,29.2291,28.2041,29.1075,10008.692386701085,0
TXT,D,20160804,000000,29.1075,29.2902,28.7141,28.7766,9978.187695835095,0
TXT,D,20160805,000000,28.806,29.1702,28.7504,29.0422,13373.995983307357,0
TXT,D,20160808,000000,29.1075,29.4124,28.7766,29.3748,9723.601309677226,0
TXT,D,20160809,000000,29.5203,30.0729,29.5203,30.0729,31764.4639105234,0
TXT,D,20160810,000000,30.2556,30.2556,29.7147,30.1093,12465.706578270823,0
TXT,D,20160811,000000,30.1393,30.1393,29.738,29.738,3552.366408579853,0
TXT,D,20160812,000000,29.8602,29.8671,29.187,29.4124,18442.015960978886,0
TXT,D,20160816,000000,29.8363,30.0181,29.4727,29.5338,5921.933819667085,0
TXT,D,20160817,000000,29.7752,29.7752,29.3511,29.564,8024.984846065257,0
TXT,D,20160818,000000,29.6544,29.7752,29.4124,29.7147,3521.872592826471,0
TXT,D,20160819,000000,29.8966,30.0181,29.478,29.6544,2569.7999844293386,0
TXT,D,20160822,000000,29.9894,30.1341,29.5918,29.9577,5459.165152850518,0
TXT,D,20160823,000000,29.9577,31.2262,29.9447,31.2262,9425.253470383974,0
TXT,D,20160824,000000,31.2368,31.5339,30.9274,30.9583,8880.258077136838,0
TXT,D,20160825,000000,30.9274,31.1703,29.6242,30.3205,22758.239404045828,0
TXT,D,20160826,000000,30.3157,30.8068,30.3089,30.4975,3626.621677468616,0
TXT,D,20160829,000000,30.5895,30.625,29.819,30.024,6942.965517112791,0
TXT,D,20160830,000000,30.2601,30.2909,29.6242,29.7147,7372.586840699575,0
TXT,D,20160831,000000,29.7147,30.2909,28.6543,29.6672,16104.301754721062,0
TXT,D,20160901,000000,30.0112,30.0112,29.429,29.7147,5264.239634461212,0
TXT,D,20160902,000000,29.9207,30.3205,29.7147,30.3022,19628.816999911323,0
TXT,D,20160905,000000,30.3157,30.3205,30.024,30.285,242936.96553197026,0
TXT,D,20160906,000000,30.3205,30.5942,30.0964,30.1025,25924.74594217427,0
